,rating,rating_description,no_contract,token,pos,pos_token,wordnet_pos,lemmatized
10,5.0,"Working at Google is a life time experience. Not only you learn a lot but the culture and ambience of that place is amazing and enriching. A good place to work and balance your life too, The freedom to express you skills is much appreciated.","working google life time experience. learn lot culture ambience place amazing enriching. good place work balance life too, freedom express skills much appreciated.","[['working', 'google', 'life', 'time', 'experience', 'learn', 'lot', 'culture', 'ambience', 'place', 'amazing', 'enriching', 'good', 'place', 'work', 'balance', 'life', 'too', 'freedom', 'express', 'skills', 'much', 'appreciated']]","[[('working', 'VBG'), ('google', 'JJ'), ('life', 'NN'), ('time', 'NN'), ('experience', 'NN'), ('learn', 'NN'), ('lot', 'NN'), ('culture', 'NN'), ('ambience', 'NN'), ('place', 'NN'), ('amazing', 'VBG'), ('enriching', 'VBG'), ('good', 'JJ'), ('place', 'NN'), ('work', 'NN'), ('balance', 'NN'), ('life', 'NN'), ('too', 'RB'), ('freedom', 'RB'), ('express', 'JJ'), ('skills', 'NNS'), ('much', 'RB'), ('appreciated', 'VBD')]]","[('working', 'VBG'), ('google', 'JJ'), ('life', 'NN'), ('time', 'NN'), ('experience', 'NN'), ('learn', 'NN'), ('lot', 'NN'), ('culture', 'NN'), ('ambience', 'NN'), ('place', 'NN'), ('amazing', 'VBG'), ('enriching', 'VBG'), ('good', 'JJ'), ('place', 'NN'), ('work', 'NN'), ('balance', 'NN'), ('life', 'NN'), ('too', 'RB'), ('freedom', 'RB'), ('express', 'JJ'), ('skills', 'NNS'), ('much', 'RB'), ('appreciated', 'VBD')]","[('working', 'v'), ('google', 'a'), ('life', 'n'), ('time', 'n'), ('experience', 'n'), ('learn', 'n'), ('lot', 'n'), ('culture', 'n'), ('ambience', 'n'), ('place', 'n'), ('amazing', 'v'), ('enriching', 'v'), ('good', 'a'), ('place', 'n'), ('work', 'n'), ('balance', 'n'), ('life', 'n'), ('too', 'r'), ('freedom', 'r'), ('express', 'a'), ('skills', 'n'), ('much', 'r'), ('appreciated', 'v')]","['work', 'google', 'life', 'time', 'experience', 'learn', 'lot', 'culture', 'ambience', 'place', 'amaze', 'enrich', 'good', 'place', 'work', 'balance', 'life', 'too', 'freedom', 'express', 'skill', 'much', 'appreciate']"
11,4.0,Great place. Great opportunities and a lot of advancement. There are great managers that want to help and know how to find answers for questions you have. ,great place. great opportunities lot advancement. great managers want help know find answers questions have.,"[['great', 'place', 'great', 'opportunities', 'lot', 'advancement', 'great', 'managers', 'want', 'help', 'know', 'find', 'answers', 'questions', 'have']]","[[('great', 'JJ'), ('place', 'NN'), ('great', 'JJ'), ('opportunities', 'NNS'), ('lot', 'VBP'), ('advancement', 'JJ'), ('great', 'JJ'), ('managers', 'NNS'), ('want', 'VBP'), ('help', 'NN'), ('know', 'VB'), ('find', 'IN'), ('answers', 'NNS'), ('questions', 'NNS'), ('have', 'VBP')]]","[('great', 'JJ'), ('place', 'NN'), ('great', 'JJ'), ('opportunities', 'NNS'), ('lot', 'VBP'), ('advancement', 'JJ'), ('great', 'JJ'), ('managers', 'NNS'), ('want', 'VBP'), ('help', 'NN'), ('know', 'VB'), ('find', 'IN'), ('answers', 'NNS'), ('questions', 'NNS'), ('have', 'VBP')]","[('great', 'a'), ('place', 'n'), ('great', 'a'), ('opportunities', 'n'), ('lot', 'v'), ('advancement', 'a'), ('great', 'a'), ('managers', 'n'), ('want', 'v'), ('help', 'n'), ('know', 'v'), ('find', 'n'), ('answers', 'n'), ('questions', 'n'), ('have', 'v')]","['great', 'place', 'great', 'opportunity', 'lot', 'advancement', 'great', 'manager', 'want', 'help', 'know', 'find', 'answer', 'question', 'have']"
12,2.0,"The Culture was gross, unrealistic goals, no training and extreme discrimination in the hiring process. Co workers were rude and extremely competitive","culture gross, unrealistic goals, training extreme discrimination hiring process. co workers rude extremely competitive","[['culture', 'gross', 'unrealistic', 'goals', 'training', 'extreme', 'discrimination', 'hiring', 'process', 'co', 'workers', 'rude', 'extremely', 'competitive']]","[[('culture', 'NN'), ('gross', 'JJ'), ('unrealistic', 'JJ'), ('goals', 'NNS'), ('training', 'VBG'), ('extreme', 'JJ'), ('discrimination', 'NN'), ('hiring', 'VBG'), ('process', 'NN'), ('co', 'NN'), ('workers', 'NNS'), ('rude', 'VBP'), ('extremely', 'RB'), ('competitive', 'JJ')]]","[('culture', 'NN'), ('gross', 'JJ'), ('unrealistic', 'JJ'), ('goals', 'NNS'), ('training', 'VBG'), ('extreme', 'JJ'), ('discrimination', 'NN'), ('hiring', 'VBG'), ('process', 'NN'), ('co', 'NN'), ('workers', 'NNS'), ('rude', 'VBP'), ('extremely', 'RB'), ('competitive', 'JJ')]","[('culture', 'n'), ('gross', 'a'), ('unrealistic', 'a'), ('goals', 'n'), ('training', 'v'), ('extreme', 'a'), ('discrimination', 'n'), ('hiring', 'v'), ('process', 'n'), ('co', 'n'), ('workers', 'n'), ('rude', 'v'), ('extremely', 'r'), ('competitive', 'a')]","['culture', 'gross', 'unrealistic', 'goal', 'train', 'extreme', 'discrimination', 'hire', 'process', 'co', 'worker', 'rude', 'extremely', 'competitive']"
13,5.0,Very good and higly recommended also it will help in your future job opportunities go.for.it. without any regret. You will be enjoying the job and the culture. ,good higly recommended also help future job opportunities go.for.it. without regret. enjoying job culture.,"[['good', 'higly', 'recommended', 'also', 'help', 'future', 'job', 'opportunities', 'go', 'for', 'it', 'without', 'regret', 'enjoying', 'job', 'culture']]","[[('good', 'JJ'), ('higly', 'RB'), ('recommended', 'VBN'), ('also', 'RB'), ('help', 'VBP'), ('future', 'JJ'), ('job', 'NN'), ('opportunities', 'NNS'), ('go', 'VBP'), ('for', 'IN'), ('it', 'PRP'), ('without', 'IN'), ('regret', 'JJ'), ('enjoying', 'VBG'), ('job', 'NN'), ('culture', 'NN')]]","[('good', 'JJ'), ('higly', 'RB'), ('recommended', 'VBN'), ('also', 'RB'), ('help', 'VBP'), ('future', 'JJ'), ('job', 'NN'), ('opportunities', 'NNS'), ('go', 'VBP'), ('for', 'IN'), ('it', 'PRP'), ('without', 'IN'), ('regret', 'JJ'), ('enjoying', 'VBG'), ('job', 'NN'), ('culture', 'NN')]","[('good', 'a'), ('higly', 'r'), ('recommended', 'v'), ('also', 'r'), ('help', 'v'), ('future', 'a'), ('job', 'n'), ('opportunities', 'n'), ('go', 'v'), ('for', 'n'), ('it', 'n'), ('without', 'n'), ('regret', 'a'), ('enjoying', 'v'), ('job', 'n'), ('culture', 'n')]","['good', 'higly', 'recommend', 'also', 'help', 'future', 'job', 'opportunity', 'go', 'for', 'it', 'without', 'regret', 'enjoy', 'job', 'culture']"
14,3.0,Creative team work alone work know the brand know their tools listen foresee socialise communicate take brakes give feedback don t take gratitude for all be yourself question learn to take no for an answer overall good experience,creative team work alone work know brand know tools listen foresee socialise communicate take brakes give feedback take gratitude question learn take answer overall good experience,"[['creative', 'team', 'work', 'alone', 'work', 'know', 'brand', 'know', 'tools', 'listen', 'foresee', 'socialise', 'communicate', 'take', 'brakes', 'give', 'feedback', 'take', 'gratitude', 'question', 'learn', 'take', 'answer', 'overall', 'good', 'experience']]","[[('creative', 'JJ'), ('team', 'NN'), ('work', 'NN'), ('alone', 'RB'), ('work', 'NN'), ('know', 'JJ'), ('brand', 'NN'), ('know', 'VBP'), ('tools', 'NNS'), ('listen', 'VBP'), ('foresee', 'VBP'), ('socialise', 'JJ'), ('communicate', 'NN'), ('take', 'VB'), ('brakes', 'NNS'), ('give', 'VB'), ('feedback', 'NNS'), ('take', 'VB'), ('gratitude', 'JJ'), ('question', 'NN'), ('learn', 'NNS'), ('take', 'VBP'), ('answer', 'JJR'), ('overall', 'JJ'), ('good', 'JJ'), ('experience', 'NN')]]","[('creative', 'JJ'), ('team', 'NN'), ('work', 'NN'), ('alone', 'RB'), ('work', 'NN'), ('know', 'JJ'), ('brand', 'NN'), ('know', 'VBP'), ('tools', 'NNS'), ('listen', 'VBP'), ('foresee', 'VBP'), ('socialise', 'JJ'), ('communicate', 'NN'), ('take', 'VB'), ('brakes', 'NNS'), ('give', 'VB'), ('feedback', 'NNS'), ('take', 'VB'), ('gratitude', 'JJ'), ('question', 'NN'), ('learn', 'NNS'), ('take', 'VBP'), ('answer', 'JJR'), ('overall', 'JJ'), ('good', 'JJ'), ('experience', 'NN')]","[('creative', 'a'), ('team', 'n'), ('work', 'n'), ('alone', 'r'), ('work', 'n'), ('know', 'a'), ('brand', 'n'), ('know', 'v'), ('tools', 'n'), ('listen', 'v'), ('foresee', 'v'), ('socialise', 'a'), ('communicate', 'n'), ('take', 'v'), ('brakes', 'n'), ('give', 'v'), ('feedback', 'n'), ('take', 'v'), ('gratitude', 'a'), ('question', 'n'), ('learn', 'n'), ('take', 'v'), ('answer', 'a'), ('overall', 'a'), ('good', 'a'), ('experience', 'n')]","['creative', 'team', 'work', 'alone', 'work', 'know', 'brand', 'know', 'tool', 'listen', 'foresee', 'socialise', 'communicate', 'take', 'brake', 'give', 'feedback', 'take', 'gratitude', 'question', 'learn', 'take', 'answer', 'overall', 'good', 'experience']"
15,3.0,"Workmates are fun, you can explore other lines of business through horizontal movement but promotion can be slow unless someone from leadership resigns or if you are really exceptional with your work. Since it is a customer service business, policies are very similar to other well-known BPOs in the PH. ","workmates fun, explore lines business horizontal movement promotion slow unless someone leadership resigns really exceptional work. since customer service business, policies similar well-known bpos ph.","[['workmates', 'fun', 'explore', 'lines', 'business', 'horizontal', 'movement', 'promotion', 'slow', 'unless', 'someone', 'leadership', 'resigns', 'really', 'exceptional', 'work', 'since', 'customer', 'service', 'business', 'policies', 'similar', 'well', 'known', 'bpos', 'ph']]","[[('workmates', 'NNS'), ('fun', 'VBP'), ('explore', 'RB'), ('lines', 'NNS'), ('business', 'NN'), ('horizontal', 'JJ'), ('movement', 'NN'), ('promotion', 'NN'), ('slow', 'VB'), ('unless', 'IN'), ('someone', 'NN'), ('leadership', 'NN'), ('resigns', 'VBZ'), ('really', 'RB'), ('exceptional', 'JJ'), ('work', 'NN'), ('since', 'IN'), ('customer', 'NN'), ('service', 'NN'), ('business', 'NN'), ('policies', 'NNS'), ('similar', 'JJ'), ('well', 'RB'), ('known', 'VBN'), ('bpos', 'NN'), ('ph', 'NN')]]","[('workmates', 'NNS'), ('fun', 'VBP'), ('explore', 'RB'), ('lines', 'NNS'), ('business', 'NN'), ('horizontal', 'JJ'), ('movement', 'NN'), ('promotion', 'NN'), ('slow', 'VB'), ('unless', 'IN'), ('someone', 'NN'), ('leadership', 'NN'), ('resigns', 'VBZ'), ('really', 'RB'), ('exceptional', 'JJ'), ('work', 'NN'), ('since', 'IN'), ('customer', 'NN'), ('service', 'NN'), ('business', 'NN'), ('policies', 'NNS'), ('similar', 'JJ'), ('well', 'RB'), ('known', 'VBN'), ('bpos', 'NN'), ('ph', 'NN')]","[('workmates', 'n'), ('fun', 'v'), ('explore', 'r'), ('lines', 'n'), ('business', 'n'), ('horizontal', 'a'), ('movement', 'n'), ('promotion', 'n'), ('slow', 'v'), ('unless', 'n'), ('someone', 'n'), ('leadership', 'n'), ('resigns', 'v'), ('really', 'r'), ('exceptional', 'a'), ('work', 'n'), ('since', 'n'), ('customer', 'n'), ('service', 'n'), ('business', 'n'), ('policies', 'n'), ('similar', 'a'), ('well', 'r'), ('known', 'v'), ('bpos', 'n'), ('ph', 'n')]","['workmate', 'fun', 'explore', 'line', 'business', 'horizontal', 'movement', 'promotion', 'slow', 'unless', 'someone', 'leadership', 'resign', 'really', 'exceptional', 'work', 'since', 'customer', 'service', 'business', 'policy', 'similar', 'well', 'know', 'bpos', 'ph']"
16,5.0,"Google has a great culture, very inclusive and fostering a sense of community. I worked hard but felt rewarded and recognized for my contributions. Would recommend! ","google great culture, inclusive fostering sense community. worked hard felt rewarded recognized contributions. would recommend!","[['google', 'great', 'culture', 'inclusive', 'fostering', 'sense', 'community', 'worked', 'hard', 'felt', 'rewarded', 'recognized', 'contributions', 'would', 'recommend']]","[[('google', 'NN'), ('great', 'JJ'), ('culture', 'NN'), ('inclusive', 'JJ'), ('fostering', 'NN'), ('sense', 'NN'), ('community', 'NN'), ('worked', 'VBD'), ('hard', 'JJ'), ('felt', 'NN'), ('rewarded', 'VBD'), ('recognized', 'VBN'), ('contributions', 'NNS'), ('would', 'MD'), ('recommend', 'VB')]]","[('google', 'NN'), ('great', 'JJ'), ('culture', 'NN'), ('inclusive', 'JJ'), ('fostering', 'NN'), ('sense', 'NN'), ('community', 'NN'), ('worked', 'VBD'), ('hard', 'JJ'), ('felt', 'NN'), ('rewarded', 'VBD'), ('recognized', 'VBN'), ('contributions', 'NNS'), ('would', 'MD'), ('recommend', 'VB')]","[('google', 'n'), ('great', 'a'), ('culture', 'n'), ('inclusive', 'a'), ('fostering', 'n'), ('sense', 'n'), ('community', 'n'), ('worked', 'v'), ('hard', 'a'), ('felt', 'n'), ('rewarded', 'v'), ('recognized', 'v'), ('contributions', 'n'), ('would', 'n'), ('recommend', 'v')]","['google', 'great', 'culture', 'inclusive', 'fostering', 'sense', 'community', 'work', 'hard', 'felt', 'reward', 'recognize', 'contribution', 'would', 'recommend']"
17,5.0,"Great people.                                                              Cool work environment, would definitely recommend to anyone else starting out","great people. cool work environment, would definitely recommend anyone else starting","[['great', 'people', 'cool', 'work', 'environment', 'would', 'definitely', 'recommend', 'anyone', 'else', 'starting']]","[[('great', 'JJ'), ('people', 'NNS'), ('cool', 'VBP'), ('work', 'NN'), ('environment', 'NN'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB'), ('anyone', 'NN'), ('else', 'RB'), ('starting', 'VBG')]]","[('great', 'JJ'), ('people', 'NNS'), ('cool', 'VBP'), ('work', 'NN'), ('environment', 'NN'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB'), ('anyone', 'NN'), ('else', 'RB'), ('starting', 'VBG')]","[('great', 'a'), ('people', 'n'), ('cool', 'v'), ('work', 'n'), ('environment', 'n'), ('would', 'n'), ('definitely', 'r'), ('recommend', 'v'), ('anyone', 'n'), ('else', 'r'), ('starting', 'v')]","['great', 'people', 'cool', 'work', 'environment', 'would', 'definitely', 'recommend', 'anyone', 'else', 'start']"
18,3.0,Work is stressful with a lot of deadlines. Great pay and low PIP culture though. Just feels it becomes a place in which a lot of smart people gather together and try hard to overwork and fight with each other for nothing.,work stressful lot deadlines. great pay low pip culture though. feels becomes place lot smart people gather together try hard overwork fight nothing.,"[['work', 'stressful', 'lot', 'deadlines', 'great', 'pay', 'low', 'pip', 'culture', 'though', 'feels', 'becomes', 'place', 'lot', 'smart', 'people', 'gather', 'together', 'try', 'hard', 'overwork', 'fight', 'nothing']]","[[('work', 'NN'), ('stressful', 'JJ'), ('lot', 'NN'), ('deadlines', 'NNS'), ('great', 'JJ'), ('pay', 'NN'), ('low', 'JJ'), ('pip', 'JJ'), ('culture', 'NN'), ('though', 'IN'), ('feels', 'NNS'), ('becomes', 'RB'), ('place', 'VBP'), ('lot', 'JJ'), ('smart', 'JJ'), ('people', 'NNS'), ('gather', 'VBP'), ('together', 'RB'), ('try', 'VB'), ('hard', 'JJ'), ('overwork', 'NN'), ('fight', 'NN'), ('nothing', 'NN')]]","[('work', 'NN'), ('stressful', 'JJ'), ('lot', 'NN'), ('deadlines', 'NNS'), ('great', 'JJ'), ('pay', 'NN'), ('low', 'JJ'), ('pip', 'JJ'), ('culture', 'NN'), ('though', 'IN'), ('feels', 'NNS'), ('becomes', 'RB'), ('place', 'VBP'), ('lot', 'JJ'), ('smart', 'JJ'), ('people', 'NNS'), ('gather', 'VBP'), ('together', 'RB'), ('try', 'VB'), ('hard', 'JJ'), ('overwork', 'NN'), ('fight', 'NN'), ('nothing', 'NN')]","[('work', 'n'), ('stressful', 'a'), ('lot', 'n'), ('deadlines', 'n'), ('great', 'a'), ('pay', 'n'), ('low', 'a'), ('pip', 'a'), ('culture', 'n'), ('though', 'n'), ('feels', 'n'), ('becomes', 'r'), ('place', 'v'), ('lot', 'a'), ('smart', 'a'), ('people', 'n'), ('gather', 'v'), ('together', 'r'), ('try', 'v'), ('hard', 'a'), ('overwork', 'n'), ('fight', 'n'), ('nothing', 'n')]","['work', 'stressful', 'lot', 'deadline', 'great', 'pay', 'low', 'pip', 'culture', 'though', 'feel', 'becomes', 'place', 'lot', 'smart', 'people', 'gather', 'together', 'try', 'hard', 'overwork', 'fight', 'nothing']"
19,4.0,"Bonne entreprise, toujours la possibilité de découvrir de nouvelles choses.Environnement agréable.","bonne entreprise, toujours la possibilité de découvrir de nouvelles choses.environnement agréable.","[['bonne', 'entreprise', 'toujours', 'la', 'possibilité', 'de', 'découvrir', 'de', 'nouvelles', 'choses', 'environnement', 'agréable']]","[[('bonne', 'NN'), ('entreprise', 'NN'), ('toujours', 'VBZ'), ('la', 'JJ'), ('possibilité', 'FW'), ('de', 'FW'), ('découvrir', 'FW'), ('de', 'FW'), ('nouvelles', 'FW'), ('choses', 'NNS'), ('environnement', 'VBP'), ('agréable', 'JJ')]]","[('bonne', 'NN'), ('entreprise', 'NN'), ('toujours', 'VBZ'), ('la', 'JJ'), ('possibilité', 'FW'), ('de', 'FW'), ('découvrir', 'FW'), ('de', 'FW'), ('nouvelles', 'FW'), ('choses', 'NNS'), ('environnement', 'VBP'), ('agréable', 'JJ')]","[('bonne', 'n'), ('entreprise', 'n'), ('toujours', 'v'), ('la', 'a'), ('possibilité', 'n'), ('de', 'n'), ('découvrir', 'n'), ('de', 'n'), ('nouvelles', 'n'), ('choses', 'n'), ('environnement', 'v'), ('agréable', 'a')]","['bonne', 'entreprise', 'toujours', 'la', 'possibilité', 'de', 'découvrir', 'de', 'nouvelles', 'choses', 'environnement', 'agréable']"
20,5.0,No complaints aside from work load can be exhausting aside.Great opportunity to work with a tech and industry leading organization who’s most valuable resource are its employees,complaints aside work load exhausting aside.great opportunity work tech industry leading organization who is valuable resource employees,"[['complaints', 'aside', 'work', 'load', 'exhausting', 'aside', 'great', 'opportunity', 'work', 'tech', 'industry', 'leading', 'organization', 'who', 'is', 'valuable', 'resource', 'employees']]","[[('complaints', 'NNS'), ('aside', 'JJ'), ('work', 'NN'), ('load', 'NN'), ('exhausting', 'VBG'), ('aside', 'RB'), ('great', 'JJ'), ('opportunity', 'NN'), ('work', 'NN'), ('tech', 'NN'), ('industry', 'NN'), ('leading', 'VBG'), ('organization', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('valuable', 'JJ'), ('resource', 'NN'), ('employees', 'NNS')]]","[('complaints', 'NNS'), ('aside', 'JJ'), ('work', 'NN'), ('load', 'NN'), ('exhausting', 'VBG'), ('aside', 'RB'), ('great', 'JJ'), ('opportunity', 'NN'), ('work', 'NN'), ('tech', 'NN'), ('industry', 'NN'), ('leading', 'VBG'), ('organization', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('valuable', 'JJ'), ('resource', 'NN'), ('employees', 'NNS')]","[('complaints', 'n'), ('aside', 'a'), ('work', 'n'), ('load', 'n'), ('exhausting', 'v'), ('aside', 'r'), ('great', 'a'), ('opportunity', 'n'), ('work', 'n'), ('tech', 'n'), ('industry', 'n'), ('leading', 'v'), ('organization', 'n'), ('who', 'n'), ('is', 'v'), ('valuable', 'a'), ('resource', 'n'), ('employees', 'n')]","['complaint', 'aside', 'work', 'load', 'exhaust', 'aside', 'great', 'opportunity', 'work', 'tech', 'industry', 'lead', 'organization', 'who', 'be', 'valuable', 'resource', 'employee']"
21,5.0,Really loved it. such a great time. entire team was great. the work environment is so professional. highly recommend you and your friend applying and working here you will love it,really loved it. great time. entire team great. work environment professional. highly recommend friend applying working love,"[['really', 'loved', 'it', 'great', 'time', 'entire', 'team', 'great', 'work', 'environment', 'professional', 'highly', 'recommend', 'friend', 'applying', 'working', 'love']]","[[('really', 'RB'), ('loved', 'VBD'), ('it', 'PRP'), ('great', 'JJ'), ('time', 'NN'), ('entire', 'JJ'), ('team', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('environment', 'NN'), ('professional', 'JJ'), ('highly', 'RB'), ('recommend', 'VBP'), ('friend', 'NN'), ('applying', 'VBG'), ('working', 'VBG'), ('love', 'NN')]]","[('really', 'RB'), ('loved', 'VBD'), ('it', 'PRP'), ('great', 'JJ'), ('time', 'NN'), ('entire', 'JJ'), ('team', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('environment', 'NN'), ('professional', 'JJ'), ('highly', 'RB'), ('recommend', 'VBP'), ('friend', 'NN'), ('applying', 'VBG'), ('working', 'VBG'), ('love', 'NN')]","[('really', 'r'), ('loved', 'v'), ('it', 'n'), ('great', 'a'), ('time', 'n'), ('entire', 'a'), ('team', 'n'), ('great', 'a'), ('work', 'n'), ('environment', 'n'), ('professional', 'a'), ('highly', 'r'), ('recommend', 'v'), ('friend', 'n'), ('applying', 'v'), ('working', 'v'), ('love', 'n')]","['really', 'love', 'it', 'great', 'time', 'entire', 'team', 'great', 'work', 'environment', 'professional', 'highly', 'recommend', 'friend', 'apply', 'work', 'love']"
22,4.0,"Une superbe entreprise où vous avez les clés pour exceller, entourer de personnes très compétentes et bosseuses. Un management collaboratif et humain, même si les objectifs sont ambitieux. Des process et décisions rapides malgré la taille de l'entreprise.Une société dans laquelle vous allez vous éclater autant humainement que dans le travail.","une superbe entreprise où vous avez les clés pour exceller, entourer de personnes très compétentes et bosseuses. un management collaboratif et humain, même si les objectifs sont ambitieux. des process et décisions rapides malgré la taille de l'entreprise.une société dans laquelle vous allez vous éclater autant humainement que dans le travail.","[['une', 'superbe', 'entreprise', 'où', 'vous', 'avez', 'les', 'clés', 'pour', 'exceller', 'entourer', 'de', 'personnes', 'très', 'compétentes', 'et', 'bosseuses', 'un', 'management', 'collaboratif', 'et', 'humain', 'même', 'si', 'les', 'objectifs', 'sont', 'ambitieux', 'des', 'process', 'et', 'décisions', 'rapides', 'malgré', 'la', 'taille', 'de', 'l', 'entreprise', 'une', 'société', 'dans', 'laquelle', 'vous', 'allez', 'vous', 'éclater', 'autant', 'humainement', 'que', 'dans', 'le', 'travail']]","[[('une', 'JJ'), ('superbe', 'NN'), ('entreprise', 'NN'), ('où', 'RB'), ('vous', 'JJ'), ('avez', 'NN'), ('les', 'NNS'), ('clés', 'VBP'), ('pour', 'JJ'), ('exceller', 'NN'), ('entourer', 'NN'), ('de', 'IN'), ('personnes', 'NNS'), ('très', 'JJ'), ('compétentes', 'NNS'), ('et', 'VBP'), ('bosseuses', 'NNS'), ('un', 'JJ'), ('management', 'NN'), ('collaboratif', 'NN'), ('et', 'NN'), ('humain', 'NN'), ('même', 'NN'), ('si', 'NN'), ('les', 'VBZ'), ('objectifs', 'RB'), ('sont', 'JJ'), ('ambitieux', 'NN'), ('des', 'NNS'), ('process', 'NN'), ('et', 'VBP'), ('décisions', 'NNS'), ('rapides', 'NNS'), ('malgré', 'VBP'), ('la', 'JJ'), ('taille', 'FW'), ('de', 'FW'), ('l', 'FW'), ('entreprise', 'FW'), ('une', 'JJ'), ('société', 'NN'), ('dans', 'NNS'), ('laquelle', 'VBP'), ('vous', 'JJ'), ('allez', 'RB'), ('vous', 'JJ'), ('éclater', 'NN'), ('autant', 'JJ'), ('humainement', 'NN'), ('que', 'NN'), ('dans', 'NNS'), ('le', 'VBP'), ('travail', 'NN')]]","[('une', 'JJ'), ('superbe', 'NN'), ('entreprise', 'NN'), ('où', 'RB'), ('vous', 'JJ'), ('avez', 'NN'), ('les', 'NNS'), ('clés', 'VBP'), ('pour', 'JJ'), ('exceller', 'NN'), ('entourer', 'NN'), ('de', 'IN'), ('personnes', 'NNS'), ('très', 'JJ'), ('compétentes', 'NNS'), ('et', 'VBP'), ('bosseuses', 'NNS'), ('un', 'JJ'), ('management', 'NN'), ('collaboratif', 'NN'), ('et', 'NN'), ('humain', 'NN'), ('même', 'NN'), ('si', 'NN'), ('les', 'VBZ'), ('objectifs', 'RB'), ('sont', 'JJ'), ('ambitieux', 'NN'), ('des', 'NNS'), ('process', 'NN'), ('et', 'VBP'), ('décisions', 'NNS'), ('rapides', 'NNS'), ('malgré', 'VBP'), ('la', 'JJ'), ('taille', 'FW'), ('de', 'FW'), ('l', 'FW'), ('entreprise', 'FW'), ('une', 'JJ'), ('société', 'NN'), ('dans', 'NNS'), ('laquelle', 'VBP'), ('vous', 'JJ'), ('allez', 'RB'), ('vous', 'JJ'), ('éclater', 'NN'), ('autant', 'JJ'), ('humainement', 'NN'), ('que', 'NN'), ('dans', 'NNS'), ('le', 'VBP'), ('travail', 'NN')]","[('une', 'a'), ('superbe', 'n'), ('entreprise', 'n'), ('où', 'r'), ('vous', 'a'), ('avez', 'n'), ('les', 'n'), ('clés', 'v'), ('pour', 'a'), ('exceller', 'n'), ('entourer', 'n'), ('de', 'n'), ('personnes', 'n'), ('très', 'a'), ('compétentes', 'n'), ('et', 'v'), ('bosseuses', 'n'), ('un', 'a'), ('management', 'n'), ('collaboratif', 'n'), ('et', 'n'), ('humain', 'n'), ('même', 'n'), ('si', 'n'), ('les', 'v'), ('objectifs', 'r'), ('sont', 'a'), ('ambitieux', 'n'), ('des', 'n'), ('process', 'n'), ('et', 'v'), ('décisions', 'n'), ('rapides', 'n'), ('malgré', 'v'), ('la', 'a'), ('taille', 'n'), ('de', 'n'), ('l', 'n'), ('entreprise', 'n'), ('une', 'a'), ('société', 'n'), ('dans', 'n'), ('laquelle', 'v'), ('vous', 'a'), ('allez', 'r'), ('vous', 'a'), ('éclater', 'n'), ('autant', 'a'), ('humainement', 'n'), ('que', 'n'), ('dans', 'n'), ('le', 'v'), ('travail', 'n')]","['une', 'superbe', 'entreprise', 'où', 'vous', 'avez', 'le', 'clés', 'pour', 'exceller', 'entourer', 'de', 'personnes', 'très', 'compétentes', 'et', 'bosseuses', 'un', 'management', 'collaboratif', 'et', 'humain', 'même', 'si', 'les', 'objectifs', 'sont', 'ambitieux', 'de', 'process', 'et', 'décisions', 'rapides', 'malgré', 'la', 'taille', 'de', 'l', 'entreprise', 'une', 'société', 'dans', 'laquelle', 'vous', 'allez', 'vous', 'éclater', 'autant', 'humainement', 'que', 'dans', 'le', 'travail']"
